12, 8, 8.782606, 629.1151
12, 8, 4.87288, 4384.346
12, 8, 0.1851103, 1155.732
12, 8, 9.964575, 427.6723
12, 8, 0.424966, 1090.085
12, 8, 7.420727, 1211.085
12, 8, 9.405981, 13010.26
12, 8, 0.01502608, 480.7339
12, 8, 8.667709, 80.30857
12, 8, 2.66639, 142.4462
12, 8, 3.092279, 453.4276
12, 9, 0.4794707, 80.30857
12, 10, 4.071293, 1409.959
12, 10, 3.68037, 469.6194
12, 10, 0.7254997, 1299.125
12, 10, 0.1560493, 1888.82
12, 10, 3.621025, 1142.294
12, 10, 8.797153, 6374.477
12, 10, 6.492087, 408.1254
12, 10, 0.1861103, 338.4729
12, 10, 0.006400318, 3552.025
12, 10, 0.5948201, 16247.76
12, 10, 0.3366137, 1603.538
12, 10, 0.0368037, 1329.871
12, 10, 3.695396, 1566.464
12, 10, 8.81534, 1911.04
12, 10, 2.674926, 277.4435
12, 10, 3.105824, 169.7623
12, 11, 4.407906, 69.79262
12, 11, 3.698392, 1888.82
12, 11, 4.407351, 156.4176
12, 11, 0.1691194, 5225.108
12, 11, 8.803553, 1064.882
12, 11, 0.1962904, 186.413
12, 11, 0.1217498, 559.6757
12, 11, 0.6179589, 232.8006
12, 11, 5.595941, 1314.408
12, 11, 0.1204565, 255.6342
12, 11, 8.823269, 1781.532
12, 11, 3.106132, 2590.201
12, 13, 0.002815869, 308.24
12, 13, 3.765916, 607.4242
12, 13, 8.087721, 1064.882
12, 13, 0.2115723, 267.8777
12, 13, 4.308424, 17428.9
12, 13, 9.214318, 18915.83
12, 13, 6.505632, 32775.96
12, 13, 0.196897, 2049.963
12, 13, 1.338696, 1802.49
12, 13, 0.6619547, 11710.4
12, 13, 6.028116, 175.8245
12, 13, 0.1283856, 287.351
12, 13, 0.4985106, 230.0938
12, 13, 3.106738, 171.7595
12, 14, 0.3052426, 1802.49
12, 14, 7.446286, 4871.009
12, 14, 8.124524, 193.0698
12, 14, 8.576855, 3765.936
12, 14, 4.473261, 59.94843
12, 14, 9.333471, 142.4462
12, 14, 6.767815, 264.7628
12, 14, 0.6954076, 2198.985
12, 14, 1.352241, 4594.33
12, 14, 1.160465, 559.6757
12, 14, 6.124609, 277.4435
12, 14, 1.184394, 4703.064
12, 14, 3.696003, 130292.9
12, 14, 0.5006269, 553.1682
12, 14, 3.01154, 60211.94
12, 14, 4.725945, 4087.225
12, 15, 1.360251, 338.4729
12, 15, 7.549921, 482847.2
12, 15, 8.12734, 297.6122
12, 15, 8.644379, 241.1139
12, 15, 8.641623, 981.1738
12, 15, 6.515586, 177.893
12, 15, 7.19999, 171.7595
12, 15, 0.9227023, 323.0028
12, 15, 5.751817, 223136.9
12, 15, 2.377411, 76079.9
12, 15, 0.3366137, 160.1196
12, 15, 4.864764, 343960.1
12, 15, 3.879473, 1345.516
12, 15, 3.078191, 1740.343
12, 15, 3.399822, 154.5989
12, 15, 4.769941, 492.1116
12, 16, 1.376696, 4087.225
12, 16, 0.7929117, 140.7899
12, 16, 8.270242, 503.7582
12, 16, 8.673045, 35158.63
12, 16, 9.556243, 9598.919
12, 16, 6.658488, 651.5807
12, 16, 4.399576, 546.736
12, 16, 1.184885, 19138.36
12, 16, 5.79427, 546.736
12, 16, 2.377491, 3722.148
12, 16, 8.701896, 614.57
12, 16, 5.657675, 184.2455
12, 16, 3.908139, 842.7801
12, 16, 3.141062, 1040.262
12, 16, 3.413367, 804.2609
12, 16, 4.874363, 301.1135
12, 17, 2.066912, 1239.748
12, 17, 2.196652, 3311.311
12, 17, 8.271723, 1823.696
12, 17, 8.776679, 100.2928
12, 17, 9.619113, 448.1552
12, 17, 6.673036, 173.7801
12, 17, 4.400576, 1460.308
12, 17, 1.208024, 1964869
12, 17, 5.90962, 7776.668
12, 17, 0.00211632, 1197.003
12, 17, 8.719919, 1700.107
12, 17, 5.88497, 167.7884
12, 17, 3.910955, 202.3167
12, 17, 3.143878, 749.7571
12, 17, 3.569416, 1183.085
12, 17, 4.977997, 179.9857
12, 18, 2.369339, 586.4811
12, 18, 2.213233, 785.6664
12, 18, 8.27547, 193.0698
12, 18, 0.004985106, 1361.345
12, 18, 9.620113, 224.774
12, 18, 7.465947, 222.1604
12, 18, 0.0368037, 2098.479
12, 18, 1.706535, 6449.467
12, 18, 5.916182, 69.79262
12, 18, 0.005862973, 3510.725
12, 18, 9.62818, 80.30857
12, 18, 6.027872, 255.6342
12, 18, 3.211401, 50.30224
12, 18, 3.632287, 607.4242
12, 18, 5.018961, 39061.22
12, 19, 2.867849, 458.7618
12, 19, 2.215349, 287.351
12, 19, 8.304136, 59.94843
12, 19, 0.03365092, 1129.012
12, 19, 9.664109, 644.0045
12, 19, 7.479985, 4435.924
12, 19, 0.06446423, 346.4836
12, 19, 1.821884, 182903.6
12, 19, 6.059084, 448.1552
12, 19, 2.588757, 1254.333
12, 19, 0.05706587, 284.0098
12, 19, 6.04242, 417.7845
12, 19, 3.281031, 1345.516
12, 19, 4.319687, 20290.91
12, 19, 5.14735, 319.2471
14, 13, 2.870665, 3086.909
14, 13, 8.73631, 258.6417
14, 13, 0.03739758, 1155.732
14, 13, 9.682132, 326.8028
14, 13, 7.53449, 11045.23
14, 13, 1.48562, 152.8013
14, 13, 1.849545, 274.2176
14, 13, 6.059691, 2414.666
14, 13, 2.590238, 110613.8
14, 13, 0.8499775, 179.9857
14, 13, 7.978047, 981.1738
14, 13, 3.63119, 294.1517
14, 13, 4.333232, 255.6342
14, 13, 5.160895, 15505.17
14, 77, 2.878594, 153472.9
14, 77, 4.448084, 143072.4
14, 77, 8.750347, 207.105
14, 77, 1.656604, 6154.691
14, 77, 0.1283888, 134945.7
14, 77, 7.598841, 1004.395
14, 77, 1.669091, 358.8564
14, 77, 1.867567, 346.4836
14, 77, 6.156184, 4540.91
14, 77, 2.618904, 448.1552
14, 77, 0.8563778, 384.9433
14, 77, 8.0205, 80661.59
14, 77, 3.645738, 448.1552
14, 77, 4.436866, 252.6619
14, 78, 5.259328, 59.94843
14, 78, 0.08644863, 2026.127
14, 78, 8.933818, 3992.73
14, 78, 2.044886, 1781.532
14, 78, 7.601657, 534.0955
14, 78, 2.565637, 804.2609
14, 78, 3.271308, 287.351
14, 78, 6.159, 222.1604
14, 78, 3.673912, 572.9217
14, 78, 1.24466, 9376.992
14, 78, 8.020808, 214.5006
14, 78, 4.03402, 1254.333
15, 18, 5.595941, 219.5772
15, 18, 0.2148374, 204.6969
15, 18, 2.107757, 651.5807
15, 18, 0.002815869, 3678.869
15, 18, 3.480256, 147.5329
15, 18, 3.454857, 177.893
15, 18, 1.676834, 80.30857
15, 18, 4.04042, 2251.028
15, 19, 5.624607, 7596.876
15, 19, 0.229385, 350.5596
15, 19, 8.936634, 5737.599
15, 19, 2.606268, 212.0065
15, 19, 0.2320232, 85519.19
15, 19, 0.1064503, 186.413
15, 19, 3.507917, 621.8002
15, 19, 3.468402, 18263.63
15, 19, 6.187075, 3389.68
15, 19, 3.080575, 232.8006
15, 19, 9.640014, 2560.082
15, 19, 4.833332, 1254.333
15, 19, 0.04245286, 56791.82
17, 2, 5.652268, 179.9857
17, 2, 0.2858706, 4594.33
17, 2, 8.941619, 154.5989
17, 2, 3.823214, 69.79262
17, 2, 0.260689, 1700.107
17, 2, 0.7938499, 981.1738
17, 2, 3.509398, 442.9444
17, 2, 4.261314, 872.8755
17, 2, 3.08339, 182.1032
17, 2, 9.769911, 202.3167
17, 2, 4.847369, 2620.672
17, 2, 0.04393382, 453.4276
17, 16, 5.693232, 245022.7
17, 16, 0.3135312, 794.909
17, 16, 9.516648, 80.30857
17, 16, 3.860018, 23900.82
17, 16, 1.477635, 8639.885
17, 16, 6.053178, 2471.814
17, 16, 3.509705, 54196.13
17, 16, 4.336471, 10058.65
17, 16, 6.523688, 148181.3
17, 16, 4.129718, 130292.9
17, 16, 3.19874, 1584.893
17, 16, 9.853564, 3855.065
17, 16, 5.314695, 5248072
17, 16, 4.91024, 177.893
17, 16, 6.55952, 1956.269
20, 1, 6.081514, 80.30857
20, 3, 9.868112, 59.94843
20, 19, 6.264984, 448.1552
20, 19, 0.3214603, 958.4896
20, 19, 9.700118, 1361.345
20, 19, 3.94367, 1090.085
20, 19, 1.647489, 1866.857
20, 19, 6.066248, 546.736
20, 19, 4.726651, 358.8564
20, 19, 4.365137, 1314.408
20, 19, 1.057521, 437.7941
20, 19, 4.157458, 267.8777
20, 19, 3.221747, 177.893
20, 19, 9.882659, 1548.251
20, 19, 5.479532, 448.1552
20, 19, 4.92331, 2471.814
20, 19, 6.74299, 1314.408
21, 26, 6.265984, 4384.346
21, 26, 0.4862971, 163.9091
21, 26, 9.84302, 163.9091
21, 26, 5.160617, 238.3104
21, 26, 1.676155, 1641.489
21, 26, 6.129119, 741.0395
21, 26, 4.953946, 1548.251
21, 26, 4.475175, 85519.19
21, 26, 1.063922, 151.0246
21, 26, 4.172005, 1700.107
21, 26, 5.454483, 7165.363
21, 26, 9.950183, 223136.9
21, 26, 5.493569, 117275.2
21, 26, 5.311592, 117275.2
21, 26, 6.818147, 346.4836
21, 35, 6.381334, 297.6122
21, 35, 1.541305, 3992.73
21, 35, 0.3031471, 4703.064
21, 35, 5.175164, 143072.4
21, 35, 1.676463, 3429.557
21, 35, 6.185604, 252.6619
21, 35, 4.997942, 214.5006
21, 35, 4.485355, 527.8854
21, 35, 1.268132, 2980.476
21, 35, 4.175752, 179.9857
21, 35, 6.675175, 1254.333
21, 35, 3.68037, 166566.3
21, 35, 5.830183, 1239.748
21, 35, 5.311671, 1979.283
21, 35, 6.818455, 3234.754
21, 39, 6.710376, 246.8203
21, 39, 1.544121, 2714.256
21, 39, 0.3456, 448.1552
21, 39, 5.20383, 1052.5
21, 39, 1.97889, 1584.893
21, 39, 6.978516, 6012.398
21, 39, 5.313776, 572.9217
21, 39, 4.503378, 981.1738
21, 39, 1.766643, 607.4242
21, 39, 4.304141, 2560.082
21, 39, 8.610846, 1077.41
21, 39, 3.685355, 140.7899
21, 39, 6.034393, 1760.817
21, 39, 5.33481, 13633.36
21, 39, 8.754082, 2844.253
22, 26, 0.007929117, 8639.885
22, 26, 2.11915, 80.30857
22, 26, 0.3742658, 1979.283
22, 26, 5.996742, 422.6994
22, 26, 2.093405, 284.0098
22, 26, 7.04604, 2049.963
22, 26, 5.336915, 749.7571
22, 26, 4.570901, 1239.748
22, 26, 2.341672, 1377.36
22, 26, 7.382874, 3015.54
22, 26, 8.611154, 732.4228
22, 26, 3.695535, 145.8175
22, 26, 6.052416, 68478.71
22, 26, 5.391296, 3552.025
22, 26, 8.777221, 106.3327
22, 37, 0.008535777, 80.30857
22, 37, 6.024402, 50.30224
22, 37, 8.778221, 50.30224
24, 25, 0.03619631, 6602.108
24, 25, 0.4182616, 1802.49
24, 25, 8.257137, 408.1254
24, 25, 2.099805, 2714.256
24, 25, 7.116071, 238.3104
24, 25, 5.364576, 207.105
24, 25, 4.667395, 47099.48
24, 25, 2.445306, 212.0065
24, 25, 0.001, 448.1552
24, 25, 8.674025, 893.534
24, 25, 4.912481, 235.5393
24, 25, 6.48459, 2148.144
24, 25, 6.115499, 1269.089
24, 25, 9.005516, 24754.32
27, 24, 0.1037202, 804.2609
27, 24, 6.518727, 940444.9
27, 24, 0.4857855, 659.2463
27, 24, 8.265066, 2844.253
27, 24, 2.228194, 842.7801
27, 24, 7.118187, 346.4836
27, 24, 6.581522, 586.4811
27, 24, 5.354794, 2123.167
27, 24, 2.448122, 277.4435
27, 24, 0.9156192, 258.6417
27, 24, 0.01802246, 1197.003
27, 24, 4.968967, 72602.63
27, 24, 6.48559, 486.3894
27, 24, 6.266331, 1802.49
27, 24, 0.09649307, 2331.412
27, 30, 0.8686788, 10058.65
27, 30, 6.542173, 7421.236
27, 30, 0.5694383, 258.6417
27, 30, 2.616476, 177.893
27, 30, 7.141326, 26553.83
27, 30, 6.625518, 1409.959
27, 30, 5.35761, 149.2686
27, 30, 2.750549, 169.7623
27, 30, 0.0003078733, 149.2686
27, 30, 3.096756, 258.6417
27, 30, 5.012963, 394.0538
27, 30, 7.892146, 15687.57
27, 30, 7.483277, 1064.882
27, 30, 0.1196319, 24754.32
28, 36, 1.556078, 80.30857
28, 36, 7.229573, 2980.476
28, 36, 5.835166, 636.5165
28, 36, 9.482012, 196199.7
28, 36, 2.670981, 458.7618
28, 36, 7.168986, 69.79262
28, 36, 6.626999, 1956.269
28, 36, 5.856121, 69.79262
28, 36, 2.826312, 1102.909
28, 36, 0.00823699, 290.7315
28, 36, 3.44644, 144.122
28, 36, 5.086014, 342.4547
28, 36, 7.892454, 1700.107
28, 36, 7.791121, 142.4462
28, 36, 0.1217482, 1064.882
28, 40, 5.236448, 342.4547
28, 40, 9.1652, 145.8175
28, 40, 5.838913, 1102.909
28, 40, 9.578505, 600.3611
28, 40, 2.685529, 1956.269
28, 40, 7.211439, 1169.328
28, 40, 6.695541, 208015.3
28, 40, 6.288295, 4871.009
28, 40, 2.969214, 2980.476
28, 40, 2.240972, 546.736
28, 40, 0.07515692, 1314.408
28, 40, 7.318749, 2778.494
28, 40, 8.096665, 163.9091
28, 40, 8.053304, 1377.36
28, 40, 0.1357856, 214.5006
29, 31, 5.292934, 515.6807
29, 31, 9.248853, 212.0065
29, 31, 9.615309, 207.105
29, 31, 2.889739, 4703.064
29, 31, 0.0130701, 707.1699
29, 31, 6.710088, 243.9505
29, 31, 7.215984, 193.0698
29, 31, 2.971331, 156.4176
29, 31, 2.241972, 252.6619
29, 31, 5.086566, 2945.821
29, 31, 7.347415, 1284.019
29, 36, 8.973304, 403.38
29, 36, 9.277519, 3552.025
29, 36, 5.838992, 3765.936
29, 36, 9.690466, 758.5778
29, 36, 2.894724, 271.029
29, 36, 1.230016, 4703.064
29, 36, 6.724126, 437.7941
29, 36, 7.229054, 1239.748
29, 36, 3.175541, 12561.68
29, 36, 2.269633, 80.30857
29, 36, 5.42318, 1169.328
29, 36, 8.564361, 8440.131
29, 36, 8.193158, 8948.412
29, 36, 8.053384, 8639.885
29, 36, 0.1589244, 659.2463
30, 21, 2.96373, 4282.98
30, 21, 9.420421, 2148.144
30, 21, 6.067287, 184.2455
30, 21, 9.73143, 246.8203
30, 21, 2.896205, 330.6474
30, 21, 3.476789, 3552.025
30, 21, 6.820619, 188.606
30, 21, 0.01354512, 80.30857
30, 21, 3.259194, 1169.328
30, 21, 4.20526, 1155.732
30, 21, 5.436725, 5604.946
30, 21, 8.667995, 546.736
30, 21, 8.986069, 330.6474
30, 21, 8.157018, 297.6122
30, 21, 5.418252, 1660.8
30, 22, 3.092118, 7082.045
30, 22, 0.4985106, 30554.79
30, 22, 9.14602, 167.7884
30, 22, 9.745468, 301.1135
30, 22, 3.689117, 785.6664
30, 22, 3.505455, 723.9066
30, 22, 7.395648, 486.3894
30, 22, 0.1970155, 209.5414
30, 22, 3.267123, 2277.51
30, 22, 4.637434, 100.2928
30, 22, 5.451273, 9598.919
30, 22, 0.8236938, 80.30857
30, 22, 9.114964, 448.1552
30, 22, 8.185684, 274.2176
30, 22, 5.418859, 1254.333
30, 23, 3.195753, 852.6951
30, 23, 0.5549963, 80.30857
30, 23, 9.147501, 600.3611
30, 23, 0.002815869, 199.9643
30, 23, 3.717782, 334.5371
30, 23, 3.559959, 103117.7
30, 23, 4.399576, 813.7223
30, 23, 5.456343, 13163.31
30, 23, 3.370757, 3389.68
30, 23, 4.651472, 56791.82
30, 23, 6.140153, 80.30857
30, 23, 0.9885306, 176597.3
30, 23, 0.01454758, 142.4462
30, 23, 8.226648, 7776.668
30, 23, 9.099229, 36414.12
30, 24, 3.250257, 1169.328
30, 24, 0.5564772, 21765.95
30, 24, 9.449928, 1361.345
30, 24, 0.02083832, 290.7315
30, 24, 3.760235, 166566.3
30, 24, 3.814914, 80.30857
30, 24, 6.975024, 11439.65
30, 24, 5.888517, 323.0028
30, 24, 3.414753, 2811.181
30, 24, 5.444383, 1641.489
30, 24, 6.146553, 346.4836
30, 24, 1.092165, 6837.867
30, 24, 0.1574497, 5044.955
30, 24, 1.216946, 243.9505
30, 24, 9.487511, 3234.754
30, 25, 3.748768, 629.1151
30, 25, 1.773423, 422.6994
30, 25, 9.473067, 2123.167
30, 25, 1.424579, 175.8245
30, 25, 4.067647, 5942.487
30, 25, 9.12911, 160.1196
30, 25, 7.313754, 1409.959
30, 25, 5.97217, 1197.003
30, 25, 5.35038, 10058.65
30, 25, 5.44813, 267.8777
30, 25, 6.156734, 1443.328
30, 25, 2.006784, 515.6807
30, 25, 0.1653788, 883.1446
30, 25, 5.616522, 230.0938
30, 25, 9.531507, 4435.924
30, 26, 3.913605, 9376.992
30, 26, 1.977633, 144.122
30, 26, 0.001, 17428.9
30, 26, 4.499821, 188.606
30, 26, 9.129189, 294.1517
30, 26, 8.106666, 219.5772
30, 26, 6.470681, 586.4811
30, 26, 5.417904, 80.30857
30, 26, 5.462167, 1641.489
30, 26, 6.240386, 521.7475
30, 26, 2.122134, 177.893
